"","logFC","AveExpr","t","P.Value","adj.P.Val","Gene"
"208320_at",-0.579077582494595,8.82607633303737,0,0.933602325401461,1,"208320_at"
"206773_at",-0.54941589917645,9.10178834568288,0,0.933773363631067,1,"206773_at"
"218101_s_at",-0.514165665514589,9.42034185755007,0,0.933895350948917,1,"218101_s_at"
"206515_at",0.6129446939037,5.40623451671512,0,0.93423351044006,1,"206515_at"
"218692_at",-0.564436636989139,8.37421205005315,0,0.934875863561462,1,"218692_at"
"208703_s_at",-0.424207777204449,8.42937740241373,0,0.935030635069274,1,"208703_s_at"
"208891_at",-0.62766438105762,7.39422056745153,0,0.935482603962838,1,"208891_at"
"209771_x_at",-0.34088147790777,9.0606094857265,0,0.935681680614337,1,"209771_x_at"
"205257_s_at",-0.535564277313735,8.25108787809886,0,0.936621426050999,1,"205257_s_at"
"212877_at",-0.576558982260645,8.34173715212051,0,0.93739398198772,1,"212877_at"
"212930_at",-0.558717430858897,8.7814328286508,0,0.937523124639525,1,"212930_at"
"210425_x_at",-0.632897634420257,8.04243417969747,0,0.938350261258963,1,"210425_x_at"
"202196_s_at",-0.462387882573328,8.73774743983372,0,0.938375288951619,1,"202196_s_at"
"200662_s_at",-0.555980205609496,9.21435663439697,0,0.939539474413373,1,"200662_s_at"
"220116_at",-0.559137436850919,7.82078544665801,0,0.939699567305896,1,"220116_at"
"214414_x_at",0.296802539790983,9.36359714743769,0,0.94004682296883,1,"214414_x_at"
"208910_s_at",-0.522045751051904,6.78510187033366,0,0.940498403451415,1,"208910_s_at"
"200760_s_at",-0.499748981395539,7.53400590174624,0,0.940587689062505,1,"200760_s_at"
"209829_at",-0.648682986527987,6.69223288518029,0,0.940650728026534,1,"209829_at"
"200751_s_at",-0.318824744282786,6.2833817916038,0,0.940653665101049,1,"200751_s_at"
"215143_at",-0.561959516701882,6.60853540986669,0,0.941028658191465,1,"215143_at"
"203403_s_at",-0.525968812289592,7.7943171586626,0,0.941086556961434,1,"203403_s_at"
"212980_at",0.601064621428797,5.82673220087832,0,0.941330116315505,1,"212980_at"
"214279_s_at",-0.230290453496908,9.32323073623778,0,0.941631490494639,1,"214279_s_at"
"219308_s_at",-0.591012638472213,10.0578030265245,0,0.941657169971755,1,"219308_s_at"
"212731_at",-0.534705494085493,8.52904730200224,0,0.941690698026143,1,"212731_at"
"209027_s_at",-0.492218370479739,6.611252060548,0,0.9417629903328,1,"209027_s_at"
"214799_at",0.608491686650519,7.99264083382729,0,0.941805649669809,1,"214799_at"
"209292_at",0.508112758331877,7.43015023694625,0,0.941994045493645,1,"209292_at"
"214217_at",-0.639655484148413,8.24247694191547,0,0.942159360154109,1,"214217_at"
"213558_at",-0.548597344733212,8.86873969330163,0,0.942241481661503,1,"213558_at"
"207323_s_at",0.190549911459422,11.4621325193924,0,0.942274350358597,1,"207323_s_at"
"201132_at",-0.464818291709677,7.67401603362105,0,0.942359671088098,1,"201132_at"
"222035_s_at",-0.525429585315189,5.68810547590807,0,0.942383440394734,1,"222035_s_at"
"218195_at",-0.584530624012679,5.12376783575158,0,0.942862965796993,1,"218195_at"
"206698_at",-0.626011825718705,5.40652329921825,0,0.943001338589621,1,"206698_at"
"203607_at",-0.563160477819499,9.92472066119204,0,0.943014223345035,1,"203607_at"
"215884_s_at",-0.520803436503563,8.34600826368759,0,0.943097130223645,1,"215884_s_at"
"203484_at",-0.489138890066593,6.51015072594596,0,0.943588805713314,1,"203484_at"
"209860_s_at",-0.544927119672436,7.57938922954122,0,0.943698397769669,1,"209860_s_at"
"219714_s_at",-0.53025110617339,5.96357300719698,0,0.943710977186483,1,"219714_s_at"
"204093_at",-0.572066011930374,7.27706780054532,0,0.943729414733264,1,"204093_at"
"57588_at",-0.44079898622477,8.52896488983472,0,0.943888333098036,1,"57588_at"
"213911_s_at",-0.494449232997326,8.68409981550443,0,0.944026142985721,1,"213911_s_at"
"204753_s_at",-0.511389280938927,6.66097977000834,0,0.945087883846303,1,"204753_s_at"
"200873_s_at",-0.544974089397122,8.32130975497303,0,0.945651193753564,1,"200873_s_at"
"221207_s_at",-0.462633926101124,7.00915212829548,0,0.946623010266281,1,"221207_s_at"
"208669_s_at",-0.447754976093702,8.21395740764839,0,0.946741718431975,1,"208669_s_at"
"205751_at",-0.495656967354938,9.2259299456687,0,0.946820554391956,1,"205751_at"
"221891_x_at",-0.478305145149132,9.82074083839664,0,0.947119899453791,1,"221891_x_at"
"201120_s_at",-0.52183151239508,7.16416273574326,0,0.947164958605114,1,"201120_s_at"
"214214_s_at",-0.501276117269913,7.09973695605408,0,0.947620364230099,1,"214214_s_at"
"221493_at",-0.514934646620164,9.21430095542303,0,0.947753958245283,1,"221493_at"
"210040_at",-0.616062103997432,9.69230087448742,0,0.948123752214494,1,"210040_at"
"215634_at",-0.600254074870708,6.94884622694049,0,0.948826951075167,1,"215634_at"
"219825_at",-0.529123854100475,6.41193654427088,0,0.948986563593955,1,"219825_at"
"203381_s_at",-0.514723456944873,8.89491368962016,0,0.94899381210104,1,"203381_s_at"
"206051_at",-0.563458384457052,8.82427637610042,0,0.949045676092432,1,"206051_at"
"208850_s_at",-0.433553682065578,7.99350584519922,0,0.949553139493447,1,"208850_s_at"
"204465_s_at",-0.59558166911866,8.81466286223325,0,0.949675307319165,1,"204465_s_at"
"206565_x_at",0.610907554736153,6.47967771347009,0,0.949836250866365,1,"206565_x_at"
"220924_s_at",-0.277728876895024,9.10277248385702,0,0.949891328,1,"220924_s_at"
"201532_at",-0.505994938166928,6.98951635042263,0,0.949920686389101,1,"201532_at"
"208787_at",-0.579504126972075,7.766124788163,0,0.949968199055898,1,"208787_at"
"203157_s_at",-0.578644521359207,7.87270786858984,0,0.950300952804011,1,"203157_s_at"
"209583_s_at",-0.623274898342411,8.41787419527409,0,0.950338341082156,1,"209583_s_at"
"202336_s_at",-0.551518101333201,9.54180031898529,0,0.95072382968536,1,"202336_s_at"
"204875_s_at",-0.609091517964692,4.28182641662303,0,0.950897801963511,1,"204875_s_at"
"209660_at",-0.519395232883463,7.53549149409877,0,0.950956824575829,1,"209660_at"
"213262_at",-0.580400875491779,7.50008388829403,0,0.951673556420079,1,"213262_at"
"209248_at",-0.555919524205885,9.72321616420964,0,0.952158823582851,1,"209248_at"
"203340_s_at",-0.664497592921711,7.33459502451672,0,0.952364286991524,1,"203340_s_at"
"204992_s_at",-0.537540920245885,10.9815611311833,0,0.952785534251821,1,"204992_s_at"
"201754_at",-0.561059766614646,10.1999480125425,0,0.952941672880943,1,"201754_at"
"201972_at",-0.524272237573342,9.98589388694751,0,0.953159072800282,1,"201972_at"
"215952_s_at",-0.473512105359289,8.84907557926371,0,0.953288092784269,1,"215952_s_at"
"204552_at",-0.552236777224264,7.07549915514466,0,0.95344791492539,1,"204552_at"
"214376_at",-0.612437613757387,7.46245867669369,0,0.953800314760708,1,"214376_at"
"202779_s_at",-0.53271480042176,7.31167703587803,0,0.954186557651851,1,"202779_s_at"
"209897_s_at",-0.625203998847454,7.10279431709402,0,0.954226760822685,1,"209897_s_at"
"203855_at",-0.585617837968806,8.00853190046674,0,0.954478639966345,1,"203855_at"
"219557_s_at",-0.483617123073553,7.55505196970502,0,0.954776810717227,1,"219557_s_at"
"209025_s_at",-0.522364674929849,6.27026431866557,0,0.954941161599839,1,"209025_s_at"
"200642_at",-0.543522228211627,10.6547451960394,0,0.955716488002837,1,"200642_at"
"208739_x_at",-0.557941826008363,7.69032804549354,0,0.956001652215088,1,"208739_x_at"
"205047_s_at",-0.555440892735566,8.49663604057809,0,0.956095195715676,1,"205047_s_at"
"213219_at",-0.517215773860939,6.96451913440549,0,0.956298351100805,1,"213219_at"
"203663_s_at",-0.469907116167539,9.04475629009634,0,0.956375610730618,1,"203663_s_at"
"211985_s_at",-0.481664517485971,10.1302027331268,0,0.956394229880086,1,"211985_s_at"
"203414_at",-0.519012803391051,9.74455950520369,0,0.956440685603391,1,"203414_at"
"205454_at",-0.449814574455393,10.2037974625381,0,0.956877370656077,1,"205454_at"
"218432_at",-0.548081944350475,6.97917264417714,0,0.957003870603643,1,"218432_at"
"208906_at",-0.528890641757993,9.51550510528521,0,0.957051731694354,1,"208906_at"
"211763_s_at",-0.53753288477144,7.93379246794434,0,0.957072392553282,1,"211763_s_at"
"202432_at",-0.558377235923141,9.72541312551719,0,0.957539081414972,1,"202432_at"
"200983_x_at",-0.491085478510193,8.12948889827262,0,0.957573383488777,1,"200983_x_at"
"203156_at",-0.520659108372008,9.35776961595252,0,0.957612786885981,1,"203156_at"
"202832_at",-0.547202838882344,8.04118572531596,0,0.957781699912834,1,"202832_at"
"208870_x_at",-0.569485934527879,9.77723806551741,0,0.957995797646059,1,"208870_x_at"
"201502_s_at",0.532732712604529,9.7571668703876,0,0.958055345622996,1,"201502_s_at"
"208671_at",-0.475051984149506,9.7682993362535,0,0.958252527667284,1,"208671_at"
"213060_s_at",0.528073061754934,7.0087955571225,0,0.958525423864823,1,"213060_s_at"
"213904_at",-0.530249501452573,9.13710505332738,0,0.958706393495158,1,"213904_at"
"201947_s_at",-0.520999744646556,8.78167507072173,0,0.958747330863219,1,"201947_s_at"
"214823_at",-0.551416099031651,6.11687245428157,0,0.959354559898075,1,"214823_at"
"200728_at",-0.553827315670169,7.95936631072757,0,0.959676177417013,1,"200728_at"
"211714_x_at",-0.497643658264055,9.63202442059737,0,0.959705150334742,1,"211714_x_at"
"208746_x_at",-0.528044003341259,9.13682300894135,0,0.959807037215161,1,"208746_x_at"
"214774_x_at",-0.672433405734556,5.55496282787717,0,0.960001899563057,1,"214774_x_at"
"208096_s_at",0.561120680322789,6.22704442916918,0,0.960276492680224,1,"208096_s_at"
"213705_at",0.508662493369045,6.6598928646964,0,0.960410285809112,1,"213705_at"
"206780_at",-0.653425721848469,8.28343904765775,0,0.96046427137913,1,"206780_at"
"212928_at",-0.556899993545576,9.82898904734863,0,0.960634980617598,1,"212928_at"
"201848_s_at",-0.533866594448318,6.79808564876187,0,0.960701160127262,1,"201848_s_at"
"218041_x_at",-0.252132339973857,8.76581670244586,0,0.961363794129637,1,"218041_x_at"
"205638_at",-0.560506168676131,8.23215950859632,0,0.961425801575024,1,"205638_at"
"217811_at",-0.505939025250782,7.97374972261789,0,0.961508574844363,1,"217811_at"
"200623_s_at",-0.49050420873477,9.56318239468207,0,0.961770847724842,1,"200623_s_at"
"203517_at",-0.568109000011384,6.36073718370426,0,0.962178255884166,1,"203517_at"
"201222_s_at",-0.488109744612021,7.51969461269045,0,0.962497433645072,1,"201222_s_at"
"209026_x_at",-0.482871655792398,9.29795654099193,0,0.96266477267278,1,"209026_x_at"
"210512_s_at",-0.399901065178117,7.28966736016149,0,0.962676753963542,1,"210512_s_at"
"222364_at",0.563117616497611,7.0766087035512,0,0.962728772832048,1,"222364_at"
"214833_at",0.511202737289995,6.48788656990034,0,0.962771099560475,1,"214833_at"
"200799_at",-0.335113637700184,11.175806207794,0,0.96281800007814,1,"200799_at"
"209116_x_at",-0.128278129781894,8.93758125933869,0,0.962864168129851,1,"209116_x_at"
"201426_s_at",-0.32621022279257,9.81615988788146,0,0.963249559176435,1,"201426_s_at"
"201021_s_at",-0.46786108977436,8.60241702029142,0,0.963349981033066,1,"201021_s_at"
"213726_x_at",-0.590900301919929,10.160388032184,0,0.963621358941864,1,"213726_x_at"
"200966_x_at",-0.454129935832469,10.7444420299585,0,0.964073202980666,1,"200966_x_at"
"203029_s_at",-0.587369204603643,9.14279323098277,0,0.964424595069028,1,"203029_s_at"
"212216_at",-0.513038898106476,7.36596127210771,0,0.964476701327905,1,"212216_at"
"219937_at",-0.249025453659182,5.02060500072454,0,0.96450530568714,1,"219937_at"
"210453_x_at",-0.532158428851876,9.29033286042688,0,0.964637430922555,1,"210453_x_at"
"208002_s_at",-0.517030968226189,7.39945792774647,0,0.964749845769002,1,"208002_s_at"
"205737_at",-0.594221391055397,9.08599350496119,0,0.964779917453232,1,"205737_at"
"214512_s_at",-0.570324001917307,7.14985733805416,0,0.964860405350316,1,"214512_s_at"
"202824_s_at",-0.523850556346158,7.80768746058662,0,0.965063321020356,1,"202824_s_at"
"217679_x_at",0.561506532771069,7.70466233842817,0,0.965094658947973,1,"217679_x_at"
"210830_s_at",-0.353071860183254,8.27686907948287,0,0.965144838001279,1,"210830_s_at"
"215028_at",0.54096085444277,5.41378449987445,0,0.965354661995557,1,"215028_at"
"213738_s_at",-0.533729885242856,10.0448308125512,0,0.965401488374989,1,"213738_s_at"
"221829_s_at",0.581945984930089,9.3860184416898,0,0.965744598791821,1,"221829_s_at"
"221452_s_at",-0.419808615156804,6.06383103522914,0,0.965772746322841,1,"221452_s_at"
"205543_at",-0.466350758793905,5.4029819168686,0,0.965835148699379,1,"205543_at"
"202233_s_at",-0.547555118537367,9.06151594431425,0,0.966119511736022,1,"202233_s_at"
"205373_at",-0.448432478652609,8.32222623377076,0,0.966124820700252,1,"205373_at"
"219728_at",0.451918448474089,6.21228794063116,0,0.966278385822429,1,"219728_at"
"49452_at",0.580395624949208,7.56532215584495,0,0.966323252418817,1,"49452_at"
"203225_s_at",-0.618282671373113,7.34161590479663,0,0.966461353586099,1,"203225_s_at"
"217979_at",-0.564825270608953,9.2781800420478,0,0.966507426473536,1,"217979_at"
"208731_at",-0.446989732098439,9.453765593427,0,0.966708834964377,1,"208731_at"
"218876_at",0.48007022241462,7.82542156350467,0,0.966874792563877,1,"218876_at"
"209914_s_at",-0.539879180597611,6.6905945967253,0,0.967031232632331,1,"209914_s_at"
"214930_at",-0.580145247299559,7.86386238184593,0,0.967075366170858,1,"214930_at"
"201012_at",0.305621050336438,6.41806444452482,0,0.96711895841134,1,"201012_at"
"202539_s_at",-0.493826006726145,5.75966815747492,0,0.9671661833653,1,"202539_s_at"
"205633_s_at",-0.551935339229031,6.67196883705707,0,0.967169893225422,1,"205633_s_at"
"214945_at",-0.480799718853689,7.42772550033366,0,0.967321403562554,1,"214945_at"
"209470_s_at",-0.48840029998018,10.4776589210397,0,0.967559586356521,1,"209470_s_at"
"213486_at",-0.470001595468695,8.68399587342889,0,0.967664146455197,1,"213486_at"
"202207_at",-0.573123448229607,7.55147387273928,0,0.967693963257312,1,"202207_at"
"200657_at",-0.481738005067925,8.72712926518569,0,0.967825092970173,1,"200657_at"
"201599_at",-0.511700273945115,9.439306330772,0,0.968128226186363,1,"201599_at"
"213872_at",-0.353392361122845,7.02404634683858,0,0.968418070494267,1,"213872_at"
"213197_at",-0.527967398448011,8.29825433850575,0,0.968709355071564,1,"213197_at"
"203303_at",-0.516244888142491,9.06110869579961,0,0.968822215202282,1,"203303_at"
"211911_x_at",-0.357956100180061,8.7457566673257,0,0.969301863603743,1,"211911_x_at"
"204506_at",-0.583133126845638,8.29288612912321,0,0.969342482618106,1,"204506_at"
"213609_s_at",-0.50785428176211,7.9859653915626,0,0.969511677092857,1,"213609_s_at"
"205591_at",-0.491104731871562,10.2270982032665,0,0.969535273098676,1,"205591_at"
"205361_s_at",-0.479052910747717,5.96241897685572,0,0.969812907619888,1,"205361_s_at"
"203710_at",-0.537504234945407,7.94182294910938,0,0.969967476346392,1,"203710_at"
"219778_at",-0.32115467431736,7.61308831768392,0,0.970032811567593,1,"219778_at"
"218625_at",-0.493090838774126,9.4475870051498,0,0.970175264349352,1,"218625_at"
"208734_x_at",-0.572271701366382,6.5008736585832,0,0.970198517735193,1,"208734_x_at"
"213479_at",-0.365669671658424,7.99533191094325,0,0.970819992122766,1,"213479_at"
"207016_s_at",0.447525852768607,5.76375613651837,0,0.970856677411536,1,"207016_s_at"
"219093_at",-0.590938794940783,6.25681807011478,0,0.970880860978251,1,"219093_at"
"201445_at",-0.29976608407642,8.2419229322161,0,0.971007918377968,1,"201445_at"
"212149_at",-0.462982083590674,9.97738675550194,0,0.97104999176641,1,"212149_at"
"218137_s_at",-0.518236385739733,7.59954697217688,0,0.971273270695772,1,"218137_s_at"
"212508_at",-0.45127545562395,9.01585948961763,0,0.971405881893091,1,"212508_at"
"211703_s_at",-0.468529473680951,6.48937773863553,0,0.971461127391342,1,"211703_s_at"
"217773_s_at",-0.470387520233553,10.0416686793172,0,0.971527627635247,1,"217773_s_at"
"209875_s_at",-0.267796309467826,10.7876003510238,0,0.971607580293722,1,"209875_s_at"
"221434_s_at",-0.446689744735988,7.68066787500422,0,0.971763952134069,1,"221434_s_at"
"201923_at",-0.384882843558695,6.56068658911489,0,0.971875568391394,1,"201923_at"
"205123_s_at",-0.541112998513633,5.21761294385442,0,0.971919397766717,1,"205123_s_at"
"220131_at",-0.527151955106657,7.85697048776185,0,0.972040404012366,1,"220131_at"
"200665_s_at",0.373091014447294,9.64465055462117,0,0.972044113407145,1,"200665_s_at"
"266_s_at",-0.243272378276754,7.04985080068428,0,0.972163433643703,1,"266_s_at"
"214428_x_at",0.533736325635484,9.72067931914857,0,0.972238332169802,1,"214428_x_at"
"208864_s_at",-0.471831656210579,7.901729551775,0,0.972566958253877,1,"208864_s_at"
"208308_s_at",-0.508202072368048,9.32354273156073,0,0.972663194908445,1,"208308_s_at"
"213411_at",-0.516567155531444,8.28955706117115,0,0.972673550438415,1,"213411_at"
"210347_s_at",-0.616141208875359,9.29724188560945,0,0.972776257837487,1,"210347_s_at"
"213308_at",-0.586100662511531,7.61108135979829,0,0.972789760943953,1,"213308_at"
"200626_s_at",-0.434839189812877,9.7710678515263,0,0.97282888929543,1,"200626_s_at"
"208894_at",-0.24102932522316,8.23153882092105,0,0.97287948235346,1,"208894_at"
"212215_at",-0.468610332998081,10.0470528801614,0,0.972942148440585,1,"212215_at"
"205202_at",-0.420728774713483,9.32762061351969,0,0.972997207081406,1,"205202_at"
"202232_s_at",-0.42293646454349,5.55069749897893,0,0.97301607691575,1,"202232_s_at"
"209845_at",-0.518119515699635,7.86985226628407,0,0.973207636367885,1,"209845_at"
"208290_s_at",-0.432960806703024,6.08146205910227,0,0.973303218988712,1,"208290_s_at"
"205348_s_at",-0.495848810353746,8.78205351135936,0,0.973304987635132,1,"205348_s_at"
"214850_at",0.548112202338074,5.75117873397439,0,0.973306995360533,1,"214850_at"
"203723_at",0.587299642424739,9.56792200791884,0,0.973880670887041,1,"203723_at"
"218259_at",-0.530164862644241,9.73452005717378,0,0.973885685667207,1,"218259_at"
"217196_s_at",-0.47769249497616,6.79609791518258,0,0.973968874737629,1,"217196_s_at"
"210298_x_at",-0.423615299442654,6.60415700417463,0,0.974131463129518,1,"210298_x_at"
"201322_at",-0.510775976666116,9.25625053103572,0,0.974222009652101,1,"201322_at"
"214811_at",-0.504591253850277,7.91145204925979,0,0.97444959178058,1,"214811_at"
"217883_at",-0.407066166901775,7.694277589589,0,0.974450264153778,1,"217883_at"
"201082_s_at",-0.267310809522387,8.15984644206215,0,0.974451840554595,1,"201082_s_at"
"204990_s_at",0.573642204669088,8.21784604748175,0,0.974462737057609,1,"204990_s_at"
"200603_at",-0.428369822248298,9.3065093752825,0,0.97461162245931,1,"200603_at"
"201096_s_at",-0.429641241085922,6.44498634359887,0,0.974906136353557,1,"201096_s_at"
